"study_id","source","contrast","feature_id","accepted_canonical_name","log2_fold_change","p_value","fdr","fdr_method","fdr_family_n","synthetic_seed"
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_060",NA,-0.206049914237674,0.0569323628951292,0.0719145636570052,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_061",NA,0.394987730159043,0.022576764826863,0.0380181037623726,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_062",NA,-0.336802784608,0.0285186408684956,0.043456976561517,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_063",NA,2.15948433016188,8.34852515876168e-07,8.01458415241121e-05,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_064",NA,0.304771224883578,0.024185886125129,0.0393533062374981,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_065",NA,-0.395465711098588,0.00890099762151784,0.019420358446948,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_066",NA,-0.374278458102369,0.0377215105579401,0.0556688954112781,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_067",NA,0.302383185864669,0.00350584298317156,0.0116055491856714,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_068",NA,-0.759805583951644,0.00381664812240719,0.012213273991703,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_069",NA,-0.831230679269485,0.00168513452678351,0.00757033235861199,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_070",NA,0.154486117243661,0.0615408872045218,0.0729373477979517,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_071",NA,0.753093699932117,0.00148118282914882,0.00710967757991435,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_072",NA,0.470596644436954,0.0141322654754821,0.0269561090011034,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_073",NA,0.836084036534383,0.000866923530566046,0.00489556817260826,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_074",NA,-0.240820256274882,0.0447516285312554,0.0631787696911841,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_075",NA,0.32698365864884,0.0172566173867507,0.0312572692288315,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_076",NA,0.22310830130334,0.00573938282529624,0.0153050208674566,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_077",NA,0.439600811080024,0.0180971281772711,0.0318342694055169,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_078",NA,-0.37319113389529,0.0132337239410272,0.0259272958844615,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_079",NA,0.785166484376871,0.00209671375711461,0.00805138082732012,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_080",NA,0.524536765833041,0.0101575176235738,0.0207472700396401,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_081",NA,0.756660992056789,0.000815983514900014,0.00489556817260826,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_082",NA,0.591194821574199,0.00834371202318222,0.0187696491863712,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_083",NA,-1.11698787875655,5.70309800614492e-05,0.000912495680983188,"Benjamini-Hochberg",96,20260729
"ST004303","Metabolomics Workbench","post-exercise / pre-exercise","ST004303_feature_084",NA,-0.458860038729332,0.00778357060805419,0.0182249458139805,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Leucine","Leucine",0.672151354094238,0.00113686793446981,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Lactate","Lactate",0.715647599079774,0.00117496111746029,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Citrate","Citrate",0.469508694895292,0.00257503127215086,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Succinate","Succinate",0.733474536737567,0.00381202646047638,0.00938344974886493,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Pyruvate","Pyruvate",0.244383654437757,0.0431223790338713,0.057757044014629,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Kynurenine","Kynurenine",-0.465046441036012,0.0182018404333386,0.0290144691867278,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Tryptophan","Tryptophan",0.494614094703768,0.0148571587783278,0.0254178591502104,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","CAR 2:0","CAR 2:0",0.40540381013887,0.0226817710501751,0.0340226565752626,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","CAR 4:0;OH","CAR 4:0;OH",1.25353317255391,2.31141359052676e-05,0.00160725300339767,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Alanine","Alanine",0.418965465559351,0.0178174462337642,0.0289910989566333,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Glutamine","Glutamine",0.498667997956736,0.00248641928250912,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","Malate","Malate",0.958707250286907,0.000239882839249684,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_001",NA,-0.0212631814394421,0.0933798290128204,0.103039811324492,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_002",NA,0.271589327699234,0.00941649390427403,0.0184486411185777,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_003",NA,0.0219135735227366,0.22065770883145,0.22065770883145,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_004",NA,-0.779439487093534,0.00357962134153125,0.00907956192413412,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_005",NA,-0.953520547033956,0.00100787834639122,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_006",NA,-0.215961756935025,0.0991823779412009,0.108198957754037,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_007",NA,0.675501750173441,0.000470886448940067,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_008",NA,0.455721617674188,0.0150918538704374,0.0254178591502104,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_009",NA,-0.836356030189931,0.00231520388067232,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_010",NA,0.655283434967916,0.000397517716078583,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_011",NA,-0.685029697690135,0.00305484912833281,0.00845947872251967,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_012",NA,0.563615233822349,0.00124676951996628,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_013",NA,0.504186601793194,0.00840645435638893,0.018341354959394,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_014",NA,0.372850141227924,0.0116844164944804,0.0219941957543161,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_015",NA,-0.583152116619503,0.00880410188424815,0.0183651550719165,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_016",NA,0.0712531035295196,0.121917672559543,0.128286065242773,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_017",NA,0.407353268290878,0.0232817489682058,0.0343853523222731,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_018",NA,0.00616358011621325,0.152526207082713,0.155771445531281,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_019",NA,-0.342677904520774,0.0299236649091516,0.0433221767219528,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_020",NA,0.407285255730953,0.00673286127974248,0.01538939721084,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_021",NA,-0.26293680844063,0.0138458427921594,0.0246202193422082,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_022",NA,0.350467477653516,0.00359399326163642,0.00907956192413412,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_023",NA,0.126723761580449,0.128734412838055,0.132887135832831,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_024",NA,0.107037078148343,0.0652601208809083,0.0793034380324962,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_025",NA,-0.0720920154543382,0.0059336965019651,0.0142408716047162,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_026",NA,-0.148871171818696,0.122940812524324,0.128286065242773,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_027",NA,-0.0660411613394811,0.0427350171128818,0.057757044014629,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_028",NA,-0.224096416946665,0.0553841505484716,0.0681651083673497,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_029",NA,-0.929595989441062,0.00133785197563659,0.00642168948305564,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_030",NA,0.0952742540440824,0.0695031498986386,0.0834037798783663,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_031",NA,0.655471823941029,0.00237454987389099,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_032",NA,-0.217160451483678,0.0433177830109718,0.057757044014629,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_033",NA,-0.117837154852641,0.0460655796494737,0.0589639419513264,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_034",NA,0.167635013689751,0.00209585220633175,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_035",NA,0.579944498807082,0.000435943074315066,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_036",NA,-0.708892550413232,0.00179057926602826,0.00747372215385707,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_037",NA,1.41667203124191,3.34844375707847e-05,0.00160725300339767,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_038",NA,0.065727180227157,0.19029992037891,0.19230307743553,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_039",NA,0.0344572918709209,0.0332236278482588,0.0462241778758383,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_040",NA,-0.411575545211436,0.00871486863258745,0.0183651550719165,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_041",NA,0.589177071726321,0.00250163922621004,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_042",NA,-0.773588753384797,0.000191653632337381,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_043",NA,-0.161215609341514,0.0302352691705296,0.0433221767219528,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_044",NA,0.247755325002412,0.0447598786055519,0.0588623061114107,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_045",NA,0.8022498373412,0.00240540871042205,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_046",NA,0.311288799485551,0.0093835232430274,0.0184486411185777,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_047",NA,0.455986683061909,0.0166200591537598,0.0275090634269127,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_048",NA,-0.141566369475456,0.0713292032818543,0.0845383150007162,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_049",NA,-1.15368330118166,0.000330758774636485,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_050",NA,0.198266304792749,0.0141053339981401,0.0246202193422082,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_051",NA,-0.916462395752401,0.00141295168588237,0.00645920770689082,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_052",NA,0.136815609669321,0.110020218481203,0.117354899713284,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_053",NA,0.855706098284447,0.00118343419495835,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_054",NA,0.589679598682069,0.00048037448973006,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_055",NA,-0.743723268168494,0.000703400751850481,0.00519434401366509,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_056",NA,0.621399679718568,0.00323584977741163,0.00862893273976435,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_057",NA,-0.852152431869072,0.00197663523482058,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_058",NA,-0.503711610150455,0.00739911740487016,0.0165189597876171,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_059",NA,0.277470753725496,0.032915121691519,0.0462241778758383,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_060",NA,1.03061794008761,0.000133140729679562,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_061",NA,-0.720417740716262,0.00165708468677893,0.00723091499685351,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_062",NA,0.105950236295205,0.0520594346235199,0.0649052691410119,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_063",NA,-0.650239906313348,0.00308418495091863,0.00845947872251967,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_064",NA,-0.168541907435195,0.0783955840193787,0.0906744104320524,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_065",NA,0.153482455294207,0.049888246770836,0.0630167327631612,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_066",NA,0.590923068172977,0.0108646903847514,0.0208602055387226,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_067",NA,0.148493950158584,0.0769184108869452,0.0900508225017895,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_068",NA,-0.182809312001808,0.0848374693210527,0.0969571077954888,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_069",NA,-1.06110235437834,0.000531153542544376,0.00424922834035501,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_070",NA,0.174810547111886,0.0910239423506538,0.101608121693753,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_071",NA,0.473601327769828,0.0136018756080486,0.0246202193422082,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_072",NA,-0.338148374401058,0.0187385113497617,0.0290144691867278,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_073",NA,0.774700767707302,0.00114373166298163,0.00629946704825068,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_074",NA,0.13712497389223,0.0883644281118913,0.0997998246910772,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_075",NA,-0.465289168332146,0.0184681021137384,0.0290144691867278,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_076",NA,1.02307021111243,0.000380526056558771,0.00419235918309871,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_077",NA,-0.538192604474012,0.00621488508961674,0.0145519260634929,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_078",NA,0.386577701690286,0.00210865448473609,0.00749100006443887,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_079",NA,-0.141185244046452,0.104247062546197,0.112446269712751,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_080",NA,-0.527662701626972,0.0140169964938604,0.0246202193422082,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_081",NA,0.188561041117566,0.0191231323890516,0.0291400112595072,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_082",NA,-0.612816301977768,0.00899127383729245,0.0183651550719165,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_083",NA,-0.101222744080033,0.0460612414044402,0.0589639419513264,"Benjamini-Hochberg",96,20260729
"ST003807","Metabolomics Workbench","trained / baseline","ST003807_feature_084",NA,-0.765694192345422,0.00209009153335854,0.00749100006443887,"Benjamini-Hochberg",96,20260729
